{\rtf1\ansi\ansicpg1252\cocoartf2638
\cocoatextscaling0\cocoaplatform0{\fonttbl}
{\colortbl;\red255\green255\blue255;}
{\*\expandedcolortbl;;}
\paperw11900\paperh16840\margl1440\margr1440\vieww11520\viewh8400\viewkind0
}2023-03-19 19:14:29,627 - root - INFO - Robot ready
2023-03-31 13:21:44,375 - my_robot - INFO - volume: 100
2023-03-31 13:21:46,873 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:21:46,873 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:21:46,959 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:21:46,960 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:21:46,971 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:21:46,971 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:21:46,971 - my_robot - INFO - play ShoulderStretch of speed Normal2 times, with guide True
2023-03-31 13:22:34,764 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:22:34,764 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:26:21,934 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:26:21,935 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:26:21,939 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:26:21,939 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:26:21,940 - my_robot - INFO - move forward by 2 times
2023-03-31 13:26:30,036 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:26:30,037 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:26:30,626 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:26:30,627 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:26:30,638 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:26:30,638 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:26:30,640 - my_robot - INFO - say let me turn for a bit
2023-03-31 13:26:30,640 - my_robot - INFO - volume: 100
2023-03-31 13:26:33,020 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:26:33,021 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:26:33,878 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:26:33,878 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:26:33,889 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:26:33,890 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:26:33,891 - my_robot - INFO - play ShoulderStretch of speed Normal2 times, with guide True
2023-03-31 13:27:21,683 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:27:21,683 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:27:40,243 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:27:40,243 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:27:40,244 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:27:40,245 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:27:40,246 - my_robot - INFO - move forward by 2 times
2023-03-31 13:27:48,263 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:27:48,264 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:27:48,317 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:27:48,317 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:27:48,322 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:27:48,323 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:27:48,323 - my_robot - INFO - say let me turn for a bit
2023-03-31 13:27:48,324 - my_robot - INFO - volume: 100
2023-03-31 13:27:51,647 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:27:51,647 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:27:51,737 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:27:51,737 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:27:51,739 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:27:51,739 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:27:51,740 - my_robot - INFO - play ShoulderStretch of speed Normal2 times, with guide True
2023-03-31 13:28:32,573 - root - INFO - Robot ready
2023-03-31 13:28:38,636 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:28:38,637 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:28:38,644 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:28:38,644 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:28:38,645 - my_robot - INFO - move forward by 2 times
2023-03-31 13:28:46,634 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:28:46,634 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:28:46,771 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:28:46,771 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:28:46,778 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:28:46,778 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:28:46,779 - my_robot - INFO - turn body  to the left, 1 times
2023-03-31 13:28:46,779 - my_robot - INFO - body turn
2023-03-31 13:28:46,781 - my_robot - INFO - say let me turn for a bit
2023-03-31 13:28:46,782 - my_robot - INFO - volume: 100
2023-03-31 13:28:51,904 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:28:51,904 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:28:51,980 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:28:51,981 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:28:51,984 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:28:51,985 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:28:51,985 - my_robot - INFO - play ShoulderStretch of speed Normal2 times, with guide True
2023-03-31 13:29:39,720 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:29:39,720 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:29:44,555 - root - INFO - Robot ready
2023-03-31 13:29:44,763 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:29:44,763 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:29:44,771 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:29:44,771 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:29:44,772 - my_robot - INFO - move forward by 2 times
2023-03-31 13:29:52,681 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:29:52,681 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:29:52,788 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:29:52,789 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:29:52,798 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:29:52,798 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:29:52,799 - my_robot - INFO - turn body  to the left, 1 times
2023-03-31 13:29:52,800 - my_robot - INFO - body turn
2023-03-31 13:29:52,805 - my_robot - INFO - say let me turn for a bit
2023-03-31 13:29:52,805 - my_robot - INFO - volume: 100
2023-03-31 13:29:57,764 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:29:57,765 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:29:57,866 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:29:57,866 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:29:57,867 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:29:57,868 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:29:57,868 - my_robot - INFO - play ShoulderStretch of speed Normal2 times, with guide True
2023-03-31 13:30:45,569 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:30:45,569 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:31:49,884 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:31:49,884 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:31:49,896 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:31:49,896 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:31:49,896 - my_robot - INFO - move forward by 2 times
2023-03-31 13:31:58,823 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:31:58,824 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:31:58,908 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:31:58,909 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:31:58,916 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:31:58,916 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:31:58,916 - my_robot - INFO - turn body  to the left, 1 times
2023-03-31 13:31:58,917 - my_robot - INFO - say let me turn for a bit
2023-03-31 13:31:58,917 - my_robot - INFO - body turn
2023-03-31 13:31:58,917 - my_robot - INFO - volume: 100
2023-03-31 13:32:04,647 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:32:04,648 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:32:04,685 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:32:04,685 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:32:04,696 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:32:04,696 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:32:04,696 - my_robot - INFO - play HeadStretch of speed Normal2 times, with guide True
2023-03-31 13:32:57,448 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:32:57,448 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:33:39,796 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:33:39,797 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:33:39,807 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:33:39,808 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:33:39,808 - my_robot - INFO - move forward by 2 times
2023-03-31 13:33:48,497 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:33:48,498 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:33:48,589 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:33:48,589 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:33:48,594 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:33:48,594 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:33:48,596 - my_robot - INFO - turn body  to the left, 1 times
2023-03-31 13:33:48,596 - my_robot - INFO - body turn
2023-03-31 13:33:48,601 - my_robot - INFO - move forward by 3 times
2023-03-31 13:34:01,737 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:34:01,738 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:34:01,776 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:34:01,776 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:34:01,788 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:34:01,789 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:34:01,789 - my_robot - INFO - play HeadStretch of speed Normal2 times, with guide True
2023-03-31 13:34:55,711 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:34:55,712 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:37:28,426 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:37:28,426 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:37:28,436 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:37:28,436 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:37:28,436 - my_robot - INFO - backward raise
2023-03-31 13:37:28,437 - my_robot - INFO - left leg: False right leg: True
2023-03-31 13:37:28,438 - my_robot - INFO - circle raise
2023-03-31 13:37:28,438 - my_robot - INFO - left arm: True right arm: False
2023-03-31 13:38:09,964 - root - INFO - Robot ready
2023-03-31 13:38:10,977 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:38:10,977 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:38:10,979 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:38:10,979 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:38:10,979 - my_robot - INFO - backward raise
2023-03-31 13:38:10,979 - my_robot - INFO - circle raise
2023-03-31 13:38:10,980 - my_robot - INFO - left leg: False right leg: True
2023-03-31 13:38:10,980 - my_robot - INFO - left arm: True right arm: False
2023-03-31 13:39:26,436 - my_robot - INFO - no arm
2023-03-31 13:39:26,437 - my_robot - INFO - no leg
2023-03-31 13:40:41,482 - transitions.core - INFO - Finished processing state running exit callbacks.
2023-03-31 13:40:41,482 - transitions.core - INFO - Finished processing state idle enter callbacks.
2023-03-31 13:40:41,559 - transitions.core - INFO - Finished processing state idle exit callbacks.
2023-03-31 13:40:41,560 - transitions.core - INFO - Finished processing state new_action enter callbacks.
2023-03-31 13:40:41,563 - transitions.core - INFO - Finished processing state new_action exit callbacks.
2023-03-31 13:40:41,563 - transitions.core - INFO - Finished processing state running enter callbacks.
2023-03-31 13:40:41,563 - my_robot - INFO - play HeadStretch of speed Normal2 times, with guide True
